31435741	2	4	4	1385212958
31435741	2	4	4	1385212642
31435741	2	4	4	1385212325
31435741	2	4	4	1385209508
31435741	2	4	4	1385209191
31435741	2	4	4	1385208875
31435741	2	4	4	1385208559
31435741	2	4	4	1385208242
31435741	2	4	4	1385207926
31435741	2	4	4	1385207610
31435741	2	4	4	1385207293
31435741	2	4	4	1385206977
31435741	2	4	4	1385206661
31435741	13	15	17	1381867823
31435741	13	17	19	1381867431
31435741	13	15	17	1381867069
31435741	13	17	19	1381866676
31435741	13	15	17	1381866315
31435741	13	17	19	1381865923
31435741	13	15	17	1381865561
31435741	13	17	19	1381865168
31435741	13	15	17	1381864807
31435741	13	17	19	1381864415
31435741	13	15	17	1381864053
31435741	13	17	19	1381863661
31435741	13	15	17	1381863299
31435741	13	17	19	1381862907
31435741	13	15	17	1381862546
31435741	13	17	19	1381862153
31435741	13	15	17	1381861792
31435741	13	17	19	1381779910
31435741	13	15	17	1381779548
31435741	13	17	19	1381779156
31435741	13	15	17	1381778795
31435741	13	17	19	1381778402
31435741	13	15	17	1381778041
31435741	13	17	19	1381777648
31435741	13	15	17	1381777287
31435741	13	17	19	1381776894
31435741	13	15	17	1381776533
31435741	13	17	19	1381776140
31435741	13	15	17	1381775779
31435741	13	17	19	1381775386
31435741	13	15	17	1381775025
31435741	13	17	19	1381774633
31435741	13	15	17	1381774271
31435741	13	17	19	1381773878
31435741	13	15	17	1381773517
31435741	13	17	19	1381773124
31435741	13	15	17	1381772763
31435741	13	17	19	1381772370
31435741	13	15	17	1381772009
31435741	13	17	19	1381771616
31435741	13	15	17	1381771255
31435741	13	17	19	1381770539
31435741	13	15	17	1381770178
31435741	13	17	19	1381747514
31435741	13	15	17	1381747153
31435741	21	31	53	1370977938
31435741	21	31	53	1370977728
31435741	21	31	53	1370977518
31435741	21	31	53	1370977308
31435741	21	31	53	1370977098
31435741	21	31	53	1370976888
31435741	21	31	53	1370976677
31435741	21	31	53	1370976467
31435741	21	31	53	1370976257
31435741	21	31	53	1370976047
31435741	21	31	53	1370975837
31435741	21	31	53	1370975627
31435741	21	31	53	1370975417
31435741	21	31	53	1370975208
31435741	21	31	53	1370975006
31435741	21	31	53	1370974796
31435741	21	31	53	1370974586
31435741	21	31	53	1370974376
31435741	21	31	53	1370974166
31435741	21	31	53	1370973956
31435741	21	31	53	1370973746
31435741	21	31	53	1370973536
31435741	21	31	53	1370973326
31435741	21	31	53	1370973116
31435741	21	31	53	1370972906
31435741	21	31	53	1370972707
31435741	21	31	53	1370176898
31435741	21	31	53	1370176688
31435741	21	31	53	1370176478
31435741	21	31	53	1370176268
31435741	21	31	53	1370176058
31435741	21	31	53	1369860492
31435741	21	31	53	1369860282
31435741	21	31	53	1369860072
31435741	21	31	53	1369859862
31435741	21	31	53	1369859652
31435741	21	31	53	1369859442
31435741	21	31	53	1369859232
31435741	21	31	53	1369859022
31435741	21	31	53	1369858812
31435741	21	31	53	1369858602
31435741	21	31	53	1369858392
31435741	21	31	53	1369858182
31435741	21	31	53	1369857972
31435741	21	31	53	1369857762
31435741	21	31	53	1369857552
31435741	21	31	53	1369857342
31435741	21	31	53	1369857132
31435741	21	31	53	1369856922
31435741	21	31	53	1369856712
31435741	21	31	53	1369856502
31435741	21	31	53	1369856292
31435741	21	31	53	1369856082
31435741	21	31	53	1369855872
31435741	32	46	86	1369853851
31435741	32	46	86	1369853649
31435741	32	46	86	1369853447
31435741	32	46	86	1369853245
31435741	32	46	86	1369853044
31435741	32	46	86	1369852842
31435741	32	46	86	1369852640
31435741	32	46	86	1369852438
31435741	32	46	86	1369852237
31435741	32	46	86	1369852035
31435741	32	46	86	1369851833
31435741	32	46	86	1369851631
31435741	32	46	86	1369851430
31435741	32	46	86	1369851228
31435741	32	46	86	1369851026
31435741	32	46	86	1369850824
31435741	32	46	86	1369850622
31435741	32	46	86	1369850421
31435741	32	46	86	1369850219
31435741	32	46	86	1369850017
31435741	32	46	86	1369849816
31435741	32	46	86	1369849614
31435741	32	46	86	1369849412
31435741	32	46	86	1369849210
31435741	32	46	86	1369849009
31435741	32	46	86	1369848807
31435741	32	46	86	1369848605
31435741	32	46	86	1369848403
31435741	32	46	86	1369848202
31435741	32	46	86	1369848000
31435741	32	46	86	1369847798
31435741	32	46	86	1369847596
31435741	32	46	86	1369847394
31435741	32	46	86	1369847193
31435741	32	46	86	1369846991
31435741	32	46	86	1369773897
31435741	32	46	86	1369773695
31435741	32	46	86	1369773493
31435741	32	46	86	1369773291
31435741	32	46	86	1369773090
31435741	32	46	86	1369772888
31435741	32	46	86	1369772686
31435741	32	46	86	1369772485
31435741	32	46	86	1369772283
31435741	32	46	86	1369772081
31435741	32	46	86	1369771879
31435741	32	46	86	1369771677
31435741	32	46	86	1369771476
31435741	32	46	86	1369771274
31435741	32	46	86	1369771072
31435741	32	46	86	1369770871
31435741	32	46	86	1369770669
31435741	32	46	86	1369770467
31435741	32	46	86	1369770265
31435741	32	46	86	1369770064
31435741	32	46	86	1369769862
31435741	32	46	86	1369769660
31435741	32	46	86	1369769458
31435741	32	46	86	1369769257
31435741	32	46	86	1369769055
31435741	32	46	86	1369768853
31435741	32	46	86	1369768652
31435741	32	46	86	1369768450
31435741	32	46	86	1369768248
31435741	32	46	86	1369572317
31435741	32	46	86	1369572115
31435741	32	46	86	1369571913
31435741	32	46	86	1369571711
31435741	32	46	86	1369571510
31435741	32	46	86	1369571308
31435741	32	46	86	1369571106
31435741	32	46	86	1369570905
31435741	32	46	86	1369570702
31435741	32	46	86	1369570501
31435741	32	46	86	1369570299
31435741	32	46	86	1369570097
31435741	32	46	86	1369569896
31435741	32	46	86	1369569694
31435741	32	46	86	1369569492
31435741	32	46	86	1369569290
31435741	32	46	86	1369569089
31435741	32	46	86	1369568887
31435741	32	46	86	1369568685
31435741	32	46	86	1369568484
31435741	44	65	127	1369059233
31435741	44	65	127	1369058969
31435741	44	65	127	1369058705
31435741	45	67	131	1368994366
31435741	45	67	131	1368994160
31435741	45	67	131	1368993954
31435741	45	67	131	1368993748
31435741	45	67	131	1368993541
31435741	45	67	131	1368993335
31435741	45	67	131	1368993129
31435741	45	67	131	1368992923
31435741	45	67	131	1368992717
31435741	45	67	131	1368992510
31435741	45	67	131	1368992304
31435741	45	67	131	1368992098
31435741	45	67	131	1368991892
31435741	45	67	131	1368991685
31435741	45	67	131	1368991479
31435741	45	67	131	1368991272
31435741	45	67	131	1368991066
31435741	45	67	131	1368990860
31435741	45	67	131	1368990654
31435741	45	67	131	1368990448
31435741	45	67	131	1368990241
31435741	45	67	131	1368990035
31435741	45	67	131	1368989829
31435741	45	67	131	1368989622
31435741	45	67	131	1368989417
31435741	45	67	131	1368989210
31435741	45	67	131	1368989004
31435741	45	67	131	1368988798
31435741	45	67	131	1368988591
31435741	45	67	131	1368988385
31435741	45	67	131	1368988179
31435741	45	67	131	1368987973
31435741	45	67	131	1368987766
31435741	45	67	131	1368987560
31435741	45	67	131	1368987354
31435741	45	67	131	1368987148
31435741	45	67	131	1368986941
31435741	45	67	131	1368986735
31435741	45	67	131	1368986529
31435741	45	67	131	1368986323
31435741	45	67	131	1368884054
31435741	45	67	131	1368883848
31435741	45	67	131	1368883642
31435741	45	67	131	1368883436
31435741	45	67	131	1368883229
31435741	45	67	131	1368883023
31435741	45	67	131	1368882813
31435741	45	67	131	1368882607
31435741	45	67	131	1368882401
31435741	45	67	131	1368882194
31435741	45	67	131	1368881988
31435741	45	67	131	1368881782
31435741	45	67	131	1368881576
31435741	45	67	131	1368881369
31435741	45	67	131	1368881163
31435741	45	67	131	1368880957
31435741	45	67	131	1368880750
31435741	45	67	131	1368880544
31435741	45	67	131	1368880338
31435741	45	67	131	1368880132
31435741	45	67	131	1368821528
31435741	45	67	131	1368821322
31435741	45	67	131	1368821115
31435741	45	67	131	1368820909
31435741	45	67	131	1368820702
31435741	45	67	131	1368820496
31435741	45	67	131	1368820290
31435741	45	67	131	1368820084
31435741	45	67	131	1368819877
31435741	45	67	131	1368819672
31435741	45	67	131	1368819465
31435741	45	67	131	1368819259
31435741	45	67	131	1368819053
31435741	45	67	131	1368818846
31435741	45	67	131	1368818640
31435741	45	67	131	1368818435
31435741	45	67	131	1368818228
31435741	45	67	131	1368818021
31435741	45	67	131	1368817815
31435741	45	67	131	1368817609
31435741	45	67	131	1368817401
31435741	45	67	131	1368817195
31435741	45	67	131	1368816989
31435741	45	67	131	1368816782
31435741	45	67	131	1368816576
31435741	45	67	131	1368816370
31435741	45	67	131	1368816164
31435741	45	67	131	1368815957
31435741	45	67	131	1368815751
31435741	45	67	131	1368815545
31435741	45	67	131	1368815339
31435741	45	67	131	1368815133
31435741	45	67	131	1368814926
31435741	45	67	131	1368814720
31435741	45	67	131	1368814514
31435741	45	67	131	1368814307
31435741	45	67	131	1368814101
31435741	45	67	131	1368813895
31435741	45	67	131	1368813688
31435741	45	67	131	1368813482
31435741	45	67	131	1368813276
31435741	45	67	131	1368813070
31435741	45	67	131	1368812863
31435741	45	67	131	1368812657
31435741	45	67	131	1368812451
31435741	45	67	131	1368812245
31435741	45	67	131	1368812038
31435741	45	67	131	1368811832
31435741	45	67	131	1368811626
31435741	45	67	131	1368811420
31435741	45	67	131	1368811213
31435741	45	67	131	1368811007
31435741	45	67	131	1368810801
31435741	45	67	131	1368810594
31435741	45	67	131	1368810388
31435741	45	67	131	1368810182
31435741	45	67	131	1368809976
31435741	45	67	131	1368809769
31435741	45	67	131	1368809563
31435741	57	94	182	1367155100
31435741	57	94	182	1367154909
31435741	57	94	182	1367154720
31435741	57	94	182	1367154520
31435741	57	94	182	1367154330
31435741	57	94	182	1367154140
31435741	57	94	182	1367153949
31435741	57	94	182	1367153759
31435741	57	94	182	1367153569
31435741	57	94	182	1367153378
31435741	57	94	182	1367153188
31435741	57	94	182	1367152997
31435741	57	94	182	1367152807
31435741	57	94	182	1367152617
31435741	57	94	182	1367152426
31435741	57	94	182	1367152236
31435741	57	94	182	1367152046
31435741	57	94	182	1367151855
31435741	57	94	182	1367151665
31435741	57	94	182	1367151474
31435741	57	94	182	1367151284
31435741	57	94	182	1367151094
31435741	57	94	182	1367150904
31435741	57	94	182	1367150713
31435741	57	94	182	1367150523
31435741	57	94	182	1367150332
31435741	57	94	182	1367150142
31435741	57	94	182	1367149951
31435741	57	94	182	1367149761
31435741	57	94	182	1367149571
31435741	57	94	182	1367149380
31435741	57	94	182	1367149190
31435741	57	94	182	1367149000
31435741	57	94	182	1367148809
31435741	57	94	182	1367148583
31435741	57	94	182	1367148369
31435741	57	94	182	1367148179
31435741	57	94	182	1367147985
31435741	57	94	182	1367147795
31435741	57	94	182	1367147604
31435741	57	94	182	1367147414
31435741	57	94	182	1367147223
31435741	57	94	182	1367147033
31435741	57	94	182	1367146842
31435741	57	94	182	1367146653
31435741	61	109	204	1366294989
31435741	61	109	204	1366294832
31435741	61	109	204	1366294676
31435741	61	109	204	1366294520
31435741	61	109	204	1366294363
31435741	61	109	204	1366294206
31435741	61	109	204	1366294050
31435741	61	109	204	1366293893
31435741	61	109	204	1366293737
31435741	61	109	204	1366293580
31435741	61	109	204	1366293424
31435741	61	109	204	1366293267
31435741	61	109	204	1366293111
31435741	61	109	204	1366292954
31435741	61	109	204	1366292798
31435741	61	109	204	1366292641
31435741	61	109	204	1366292484
31435741	61	109	204	1366292328
31435741	61	109	204	1366292172
31435741	61	109	204	1366292015
31435741	61	109	204	1366291858
31435741	61	109	204	1366291702
31435741	61	109	204	1366291546
31435741	65	118	219	1361220299
31435741	65	118	219	1361220097
31435741	65	118	219	1361219895
31435741	65	118	219	1361219692
31435741	65	118	219	1361219490
31435741	65	118	219	1361219288
31435741	65	118	219	1361219085
31435741	65	118	219	1361218883
31435741	65	118	219	1361218681
31435741	65	118	219	1361218479
31435741	65	118	219	1361218277
31435741	65	118	219	1361218074
31435741	65	118	219	1361217872
31435741	65	118	219	1361217671
31435741	65	118	219	1361217468
31435741	65	118	219	1361217265
31435741	65	118	219	1361217063
31435741	65	125	231	1361216802
31435741	65	125	231	1361107224
31435741	65	125	231	1361107022
31435741	65	125	231	1361106819
31435741	65	125	231	1361106617
31435741	65	125	231	1361106415
31435741	65	125	231	1361106212
31435741	65	125	231	1361106010
31435741	65	125	231	1361105808
31435741	65	125	231	1361105606
31435741	65	125	231	1361105404
31435741	65	125	231	1361105201
31435741	65	125	231	1361104999
31435741	65	125	231	1361104797
31435741	65	125	231	1361104595
31435741	65	125	231	1361104393
31435741	65	125	231	1361104190
31435741	65	125	231	1361103988
